True_Label,Predicted_Label,Confidence
2,3,0.29069832
6,4,0.30465257
6,6,0.32915908
5,5,0.9502932
3,3,0.62130266
2,3,0.32986146
3,6,0.42795822
4,6,0.23091863
6,3,0.32323337
3,3,0.50910807
4,4,0.52860373
5,5,0.5134986
5,5,0.8774687
0,3,0.29878506
3,3,0.71324223
0,6,0.32243633
3,4,0.43365955
3,5,0.27481633
6,3,0.74698853
3,3,0.2566117
2,2,0.2219904
3,3,0.24788469
3,3,0.46521065
4,4,0.38059518
2,6,0.2596536
5,2,0.21104708
3,3,0.36956307
4,4,0.35108623
4,6,0.39671087
2,5,0.7808307
3,6,0.2432365
5,5,0.42056742
6,3,0.44109362
3,3,0.54341274
6,2,0.2937287
3,4,0.3909569
0,4,0.3300541
4,3,0.3008628
6,6,0.29497138
0,4,0.26742658
6,4,0.3402487
6,3,0.2600102
4,4,0.32805407
3,3,0.6744278
4,6,0.507369
6,4,0.28435367
3,6,0.4066842
5,5,0.42132246
2,6,0.31889662
6,4,0.22662297
0,0,0.26785403
3,3,0.44903368
3,4,0.5063352
2,0,0.264382
3,3,0.8246723
4,4,0.44275144
5,5,0.3695159
3,2,0.2791556
5,3,0.26190966
0,6,0.3254939
0,3,0.48712826
4,2,0.28970182
3,3,0.36002126
2,6,0.36538297
4,6,0.33925518
3,3,0.40432444
3,6,0.46016443
3,4,0.42207897
2,3,0.6051576
4,4,0.28986716
1,4,0.33641854
4,3,0.28980792
2,4,0.32485414
0,3,0.48743185
4,3,0.38990948
2,4,0.28958812
5,5,0.76037174
2,6,0.2674521
6,5,0.24395064
2,4,0.3518028
4,4,0.3579809
6,3,0.4001734
6,0,0.4159852
2,0,0.23396891
4,3,0.27047363
5,5,0.7456774
5,5,0.827374
6,6,0.39063278
4,0,0.22249229
6,6,0.60769254
3,3,0.6824912
4,4,0.35409135
4,6,0.35770616
3,3,0.3489276
6,4,0.43422478
0,3,0.35726106
0,0,0.2625572
5,5,0.67575437
4,5,0.32037038
6,3,0.53445214
3,4,0.30564126
2,4,0.39243495
3,3,0.4463304
6,6,0.26811072
2,3,0.36556923
4,6,0.29902533
2,3,0.47099802
3,3,0.26617247
3,4,0.25992712
5,5,0.6849126
3,3,0.49901465
6,4,0.27882823
5,5,0.26459098
0,6,0.31245852
1,3,0.427443
2,6,0.39849725
3,3,0.69431984
4,4,0.2713226
5,5,0.85601574
0,2,0.26508424
6,6,0.40976787
2,6,0.48409837
3,3,0.67713845
2,3,0.2927921
3,3,0.36912754
3,3,0.6151012
3,4,0.3250864
2,4,0.2525381
0,6,0.45524353
3,4,0.44047815
0,3,0.39215285
4,4,0.25050083
3,6,0.27760357
3,4,0.30360663
3,3,0.68948793
4,4,0.42225224
6,4,0.2182739
6,4,0.31804502
0,6,0.42135203
1,3,0.35466245
4,4,0.406627
2,3,0.2206673
4,3,0.25779444
1,4,0.25115192
3,2,0.28160217
3,3,0.26943517
5,3,0.23958376
0,2,0.23433915
4,6,0.23125458
6,3,0.4767092
6,6,0.37893593
2,6,0.32029837
6,6,0.35828787
3,3,0.5630273
6,3,0.398499
4,6,0.21357688
3,3,0.31223056
0,6,0.3556792
4,3,0.3007575
0,4,0.3136933
0,6,0.46775272
3,3,0.3037592
5,5,0.3579742
2,3,0.2732371
0,3,0.46864218
4,3,0.33384898
2,6,0.2406548
6,4,0.25945863
4,6,0.6114444
2,2,0.27086437
